location_id,location,year,sex,ages,risk,exposure min,exposure mean,exposure max
44682,Calderdale,2011,Both,1 to 4,Discontinued breastfeeding,1.4920751187277048,11.540228519858239,39.29975260323134
44682,Calderdale,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.290974885370829,3.633122000398256,8.194371382646354
44682,Calderdale,2011,Both,Post Neonatal,Discontinued breastfeeding,2.0943344268453417,12.316387615408154,37.20296090724859
44682,Calderdale,2011,Both,Post Neonatal,Non-exclusive breastfeeding,11.265730554742968,36.96459287638609,93.65971277698146
44683,North Lincolnshire,2011,Both,1 to 4,Discontinued breastfeeding,1.135797170553101,9.532054388966387,34.36319618224776
44683,North Lincolnshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,0.8462903143874289,2.603314567682103,6.263371415593262
44683,North Lincolnshire,2011,Both,Post Neonatal,Discontinued breastfeeding,1.4016456024497963,9.47350062178174,31.008326592886625
44683,North Lincolnshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,7.1344810215975984,27.12319944078722,74.16891406033072
44684,Bradford,2011,Both,1 to 4,Discontinued breastfeeding,4.965091768183122,35.13257462058267,114.62633388211002
44684,Bradford,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4.416310255629298,11.777895014081617,25.726486645456262
44684,Bradford,2011,Both,Post Neonatal,Discontinued breastfeeding,6.390750346108935,39.302974704627786,118.65766141139378
44684,Bradford,2011,Both,Post Neonatal,Non-exclusive breastfeeding,36.2498544074103,117.69463894185576,294.7865201222729
44685,Kirklees,2011,Both,1 to 4,Discontinued breastfeeding,3.493516902558039,25.38937777690841,84.9338587518615
44685,Kirklees,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.737262483383658,8.125370137114556,18.851360658327593
44685,Kirklees,2011,Both,Post Neonatal,Discontinued breastfeeding,4.4595535030835824,27.092526999860006,82.5548317184379
44685,Kirklees,2011,Both,Post Neonatal,Non-exclusive breastfeeding,24.30544047408632,80.59101758972986,203.63334969079855
44686,Leeds,2011,Both,1 to 4,Discontinued breastfeeding,4.828520262111595,38.886968519903796,137.75530914823727
44686,Leeds,2011,Both,Late Neonatal,Non-exclusive breastfeeding,5.022668192113782,14.259854062065996,32.56744537417871
44686,Leeds,2011,Both,Post Neonatal,Discontinued breastfeeding,7.1695206033739645,46.45471421490168,144.41783439264478
44686,Leeds,2011,Both,Post Neonatal,Non-exclusive breastfeeding,40.91729459268972,137.37312457083635,350.75979016436753
44687,Sheffield,2011,Both,1 to 4,Discontinued breastfeeding,3.958100652800252,28.829934117625697,97.72095866156276
44687,Sheffield,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.5731159779390347,9.515827462159864,20.738691108768833
44687,Sheffield,2011,Both,Post Neonatal,Discontinued breastfeeding,5.390376634866632,32.709099214278716,100.26187519877604
44687,Sheffield,2011,Both,Post Neonatal,Non-exclusive breastfeeding,28.157685026429334,95.18637722328585,242.46870806086045
44688,Wakefield,2011,Both,1 to 4,Discontinued breastfeeding,2.357594571504449,17.94442991457649,60.631661008991415
44688,Wakefield,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.9960767721457193,5.900674709903881,13.773656634724686
44688,Wakefield,2011,Both,Post Neonatal,Discontinued breastfeeding,2.9512977722685925,20.767138845969995,68.18970421770248
44688,Wakefield,2011,Both,Post Neonatal,Non-exclusive breastfeeding,15.518400422382415,60.26870027730038,166.06111624272577
44689,Rotherham,2011,Both,1 to 4,Discontinued breastfeeding,2.0852176991910842,14.745518524442149,49.08177189511651
44689,Rotherham,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.5568078162415835,4.333554012434991,9.835475501999095
44689,Rotherham,2011,Both,Post Neonatal,Discontinued breastfeeding,2.446133202521012,15.414913306991316,48.746924521054645
44689,Rotherham,2011,Both,Post Neonatal,Non-exclusive breastfeeding,12.714517104872865,44.63543547662368,117.05911936868824
44690,Doncaster,2011,Both,1 to 4,Discontinued breastfeeding,2.734483149523989,17.22816618050543,54.96370586179249
44690,Doncaster,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.8912555038987688,5.245092885094335,11.769930051955669
44690,Doncaster,2011,Both,Post Neonatal,Discontinued breastfeeding,2.8216726343189134,17.93160985112058,55.86020242314231
44690,Doncaster,2011,Both,Post Neonatal,Non-exclusive breastfeeding,15.748678656040736,54.55413538293375,143.10554588606612
44691,"Kingston upon Hull, City of",2011,Both,1 to 4,Discontinued breastfeeding,2.177260672687961,16.19146844125865,54.66860210837751
44691,"Kingston upon Hull, City of",2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.7706932110375302,5.09199522040302,11.788747740196634
44691,"Kingston upon Hull, City of",2011,Both,Post Neonatal,Discontinued breastfeeding,2.3335842929117847,17.953725599699702,61.06051649779282
44691,"Kingston upon Hull, City of",2011,Both,Post Neonatal,Non-exclusive breastfeeding,12.516161573553363,54.21313454233355,158.96721666293902
44692,Barnsley,2011,Both,1 to 4,Discontinued breastfeeding,1.80034817445936,13.163928621986223,44.225728482725685
44692,Barnsley,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.1339169284202089,3.7865438721570714,9.458815092637838
44692,Barnsley,2011,Both,Post Neonatal,Discontinued breastfeeding,2.1122536049079104,13.199384202596525,41.40711801289604
44692,Barnsley,2011,Both,Post Neonatal,Non-exclusive breastfeeding,10.919608486514694,39.29844065532315,104.49778722513237
44693,Northamptonshire,2011,Both,1 to 4,Discontinued breastfeeding,5.435497308813546,40.68944296928736,139.66006035478696
44693,Northamptonshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4.933746018789149,13.888190263411813,31.09141326588587
44693,Northamptonshire,2011,Both,Post Neonatal,Discontinued breastfeeding,8.146272576943275,46.918476280732676,140.61069057216937
44693,Northamptonshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,42.77174673056178,136.27712649244697,337.9253791779269
44694,Leicestershire,2011,Both,1 to 4,Discontinued breastfeeding,4.1209469546934345,31.422303863606516,107.67337127891236
44694,Leicestershire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.8033900855869267,10.573465416976596,23.691287975981833
44694,Leicestershire,2011,Both,Post Neonatal,Discontinued breastfeeding,5.473036246120061,38.31659104585482,126.40937548059993
44694,Leicestershire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,28.899848005472577,108.11992874719381,294.5092788671278
44695,Lincolnshire,2011,Both,1 to 4,Discontinued breastfeeding,4.447716090155869,35.2566143156983,123.00066572582742
44695,Lincolnshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.977944176343262,11.050947530612135,24.996765175370744
44695,Lincolnshire,2011,Both,Post Neonatal,Discontinued breastfeeding,6.180129356963516,37.71460018757845,115.69915297975453
44695,Lincolnshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,33.00258964362428,108.55594342316496,272.58634669287056
44696,Rutland,2011,Both,1 to 4,Discontinued breastfeeding,0.1850647257948671,1.7702893684919412,6.884929119113255
44696,Rutland,2011,Both,Late Neonatal,Non-exclusive breastfeeding,0.12785109114831206,0.48144882709013515,1.3051267404671902
44696,Rutland,2011,Both,Post Neonatal,Discontinued breastfeeding,0.18814056328682854,1.7808442773404236,6.610038344903834
44696,Rutland,2011,Both,Post Neonatal,Non-exclusive breastfeeding,0.9803888781209914,5.157858121046418,16.593895073677537
44697,Derby,2011,Both,1 to 4,Discontinued breastfeeding,1.9869270474823661,15.7784837812109,54.049643781495334
44697,Derby,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.5175940143875493,5.312725329679642,13.549885464153888
44697,Derby,2011,Both,Post Neonatal,Discontinued breastfeeding,2.8189620260072195,17.490281376427074,54.19453855212308
44697,Derby,2011,Both,Post Neonatal,Non-exclusive breastfeeding,15.258439371701675,50.649015198756025,128.84083572600775
44698,Derbyshire,2011,Both,1 to 4,Discontinued breastfeeding,4.789145029360007,38.525277734935756,135.36456493183374
44698,Derbyshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4.078236793876181,12.064411578291036,28.042083305466836
44698,Derbyshire,2011,Both,Post Neonatal,Discontinued breastfeeding,6.6224649851721455,41.93764071977743,131.97217770026285
44698,Derbyshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,34.71906247826508,120.02092561600273,310.651244481633
44699,Nottinghamshire,2011,Both,1 to 4,Discontinued breastfeeding,5.349750511728646,41.688931143569754,145.2266739348408
44699,Nottinghamshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4.571377698636855,12.901067900562223,28.899678747721897
44699,Nottinghamshire,2011,Both,Post Neonatal,Discontinued breastfeeding,7.152758777748192,44.95144301824847,140.98303184665818
44699,Nottinghamshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,37.38325308135118,130.46968618394374,339.5905183776116
44700,Nottingham,2011,Both,1 to 4,Discontinued breastfeeding,2.2446557702059264,17.226862708798123,59.86346626928236
44700,Nottingham,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.231272359846476,5.963068173467742,13.019232784647668
44700,Nottingham,2011,Both,Post Neonatal,Discontinued breastfeeding,3.2639277951763703,19.59645152666184,58.9238704396489
44700,Nottingham,2011,Both,Post Neonatal,Non-exclusive breastfeeding,17.87853768598207,57.392031335302576,141.33579719987455
44701,Leicester,2011,Both,1 to 4,Discontinued breastfeeding,2.822786958434456,20.19334168307093,66.26380751566245
44701,Leicester,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.747482333871096,7.640615593395697,17.079505757523446
44701,Leicester,2011,Both,Post Neonatal,Discontinued breastfeeding,3.8394712567903406,23.700278771874295,69.73995547102768
44701,Leicester,2011,Both,Post Neonatal,Non-exclusive breastfeeding,23.001995363202276,73.10413233865604,180.91128382426348
44702,Warwickshire,2011,Both,1 to 4,Discontinued breastfeeding,3.404934237204864,27.212673879429214,95.83847300638057
44702,Warwickshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.624216553494312,9.605597885752863,20.865186695932177
44702,Warwickshire,2011,Both,Post Neonatal,Discontinued breastfeeding,5.046002348626685,32.35329945711029,100.32087943384185
44702,Warwickshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,27.692440048647416,93.54160812606966,238.8615039863814
44703,"Herefordshire, County of",2011,Both,1 to 4,Discontinued breastfeeding,1.016805630259422,8.805956083858312,31.84810812998699
44703,"Herefordshire, County of",2011,Both,Late Neonatal,Non-exclusive breastfeeding,0.8924206777564199,2.605493658645837,6.00253804630403
44703,"Herefordshire, County of",2011,Both,Post Neonatal,Discontinued breastfeeding,1.3624767125699886,9.205641143351462,29.61460698190219
44703,"Herefordshire, County of",2011,Both,Post Neonatal,Non-exclusive breastfeeding,7.276344148646157,27.023841077877254,73.15203589942185
44704,Solihull,2011,Both,1 to 4,Discontinued breastfeeding,1.197787470944613,9.812389848816704,34.07517839871686
44704,Solihull,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.2987156338824923,3.454086758669562,7.57546664217858
44704,Solihull,2011,Both,Post Neonatal,Discontinued breastfeeding,1.7626617440721017,11.82218477988655,37.64223151206206
44704,Solihull,2011,Both,Post Neonatal,Non-exclusive breastfeeding,9.339711264797318,34.68445579433033,93.1729099035981
44705,Shropshire,2011,Both,1 to 4,Discontinued breastfeeding,1.7507421480140635,14.304084220646159,50.362653793045396
44705,Shropshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.3755028068526898,4.123267845856812,9.613124413083252
44705,Shropshire,2011,Both,Post Neonatal,Discontinued breastfeeding,2.0351546262342697,15.099334786381375,50.54608890361981
44705,Shropshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,10.991494941896837,43.07644223547009,119.10707870100421
44706,Worcestershire,2011,Both,1 to 4,Discontinued breastfeeding,3.7255373507366887,27.626748551038062,94.6713515739273
44706,Worcestershire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.526902281148769,9.239762761323139,20.1087725577465
44706,Worcestershire,2011,Both,Post Neonatal,Discontinued breastfeeding,4.801190885256264,30.961235429600986,95.01843678110147
44706,Worcestershire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,28.093528543599927,90.44892789615649,225.3676818041937
44707,Staffordshire,2011,Both,1 to 4,Discontinued breastfeeding,5.453776339708424,42.408163679231315,150.55648062121085
44707,Staffordshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,5.228699993345945,13.656372470087305,29.25047992096659
44707,Staffordshire,2011,Both,Post Neonatal,Discontinued breastfeeding,7.615257902648869,46.15464246451201,138.5170556226039
44707,Staffordshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,43.191715376443035,135.9101874525883,337.5658863530332
44708,Dudley,2011,Both,1 to 4,Discontinued breastfeeding,2.207026097300379,17.20053397223986,60.16301634529249
44708,Dudley,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.065999861703416,5.70365215325269,12.727454839397584
44708,Dudley,2011,Both,Post Neonatal,Discontinued breastfeeding,3.2755625401722197,19.74100761315892,61.008952755870624
44708,Dudley,2011,Both,Post Neonatal,Non-exclusive breastfeeding,17.1682968989048,56.25372450969623,142.0773582679013
44709,Coventry,2011,Both,1 to 4,Discontinued breastfeeding,2.6069517393308685,19.05610343646162,64.03738342498495
44709,Coventry,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.692953869596076,6.706938762015012,14.024656163259772
44709,Coventry,2011,Both,Post Neonatal,Discontinued breastfeeding,3.6824721062404526,22.654499991210134,68.44804097292972
44709,Coventry,2011,Both,Post Neonatal,Non-exclusive breastfeeding,19.873963152004787,66.51223083250176,168.26236272335666
44710,Telford and Wrekin,2011,Both,1 to 4,Discontinued breastfeeding,1.3598791852390784,10.252319700488485,34.99437269399383
44710,Telford and Wrekin,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.013213031657014,3.097189640240157,7.352374909402231
44710,Telford and Wrekin,2011,Both,Post Neonatal,Discontinued breastfeeding,1.6392760964634812,11.401825304891329,38.16088691117859
44710,Telford and Wrekin,2011,Both,Post Neonatal,Non-exclusive breastfeeding,8.008869247774022,32.55326171900712,92.13954867575981
44711,Stoke-on-Trent,2011,Both,1 to 4,Discontinued breastfeeding,2.116848572924487,16.10988351902067,55.539306046237456
44711,Stoke-on-Trent,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.8948223500568078,5.452704886451448,12.506963983225571
44711,Stoke-on-Trent,2011,Both,Post Neonatal,Discontinued breastfeeding,3.1345658278825277,17.443961169029766,50.45745606558374
44711,Stoke-on-Trent,2011,Both,Post Neonatal,Non-exclusive breastfeeding,17.09678865296194,50.9984527461952,120.33312942930085
44712,Walsall,2011,Both,1 to 4,Discontinued breastfeeding,2.0771427301276693,16.973244270534398,60.172265703860795
44712,Walsall,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.182808024863352,5.5370710680495145,11.67906581647265
44712,Walsall,2011,Both,Post Neonatal,Discontinued breastfeeding,3.216932877888223,18.29359639770474,53.61114404084062
44712,Walsall,2011,Both,Post Neonatal,Non-exclusive breastfeeding,17.143395456071556,52.804807737742806,126.00258400251704
44713,Wolverhampton,2011,Both,1 to 4,Discontinued breastfeeding,1.8872500301258086,15.498124060269495,55.44223307296079
44713,Wolverhampton,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.022652235715594,5.243257139855087,11.204302533943748
44713,Wolverhampton,2011,Both,Post Neonatal,Discontinued breastfeeding,3.1174956497895594,16.828492516992842,47.861071313968544
44713,Wolverhampton,2011,Both,Post Neonatal,Non-exclusive breastfeeding,16.96567253840984,49.85501255197405,116.95646428240241
44714,Birmingham,2011,Both,1 to 4,Discontinued breastfeeding,9.196779329164618,65.5872058907659,213.973885992515
44714,Birmingham,2011,Both,Late Neonatal,Non-exclusive breastfeeding,10.24804898511413,25.266710221861285,51.80507898344448
44714,Birmingham,2011,Both,Post Neonatal,Discontinued breastfeeding,14.890195559961166,80.07157029344289,222.4848964941321
44714,Birmingham,2011,Both,Post Neonatal,Non-exclusive breastfeeding,85.34100197819187,233.23514237291081,518.8306290296686
44715,Sandwell,2011,Both,1 to 4,Discontinued breastfeeding,2.7941001673101518,20.028259844316697,65.85785080235034
44715,Sandwell,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.7971551548328755,7.196971211536455,15.388274488108625
44715,Sandwell,2011,Both,Post Neonatal,Discontinued breastfeeding,4.094096966837224,23.20567332732573,68.42324756777413
44715,Sandwell,2011,Both,Post Neonatal,Non-exclusive breastfeeding,21.94678037905545,69.86973011875487,173.63584498541107
44716,Bedford,2011,Both,1 to 4,Discontinued breastfeeding,1.1312515735176598,9.125448260470725,32.5427734145349
44716,Bedford,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.0036935122983113,2.9380084608379637,6.83291344662914
44716,Bedford,2011,Both,Post Neonatal,Discontinued breastfeeding,1.4005058805544743,10.471136352273216,35.41925589287091
44716,Bedford,2011,Both,Post Neonatal,Non-exclusive breastfeeding,7.319003797574112,29.87991619953164,84.0006681749439
44717,Central Bedfordshire,2011,Both,1 to 4,Discontinued breastfeeding,1.9544519554973658,14.61057393453854,50.87234061936902
44717,Central Bedfordshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.506858434028402,4.6716064658590986,11.249406266522692
44717,Central Bedfordshire,2011,Both,Post Neonatal,Discontinued breastfeeding,2.0200761974150643,16.469976758688645,56.67983765518319
44717,Central Bedfordshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,11.198802408379823,48.794579645467266,143.63626485502527
44718,Suffolk,2011,Both,1 to 4,Discontinued breastfeeding,4.812728769958507,39.85826479301259,142.39600840205318
44718,Suffolk,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4.3748381788856205,12.324766906615764,28.20403377142147
44718,Suffolk,2011,Both,Post Neonatal,Discontinued breastfeeding,6.73440032803112,41.26336989343949,125.0418756247474
44718,Suffolk,2011,Both,Post Neonatal,Non-exclusive breastfeeding,37.30282856611516,120.17776266329263,298.16676384176674
44719,Hertfordshire,2011,Both,1 to 4,Discontinued breastfeeding,8.197192324345332,65.36427922884165,229.37389820095044
44719,Hertfordshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,7.931859160099535,21.582560888917758,47.54716053459956
44719,Hertfordshire,2011,Both,Post Neonatal,Discontinued breastfeeding,12.3810230054476,76.91889522423523,243.42778220354285
44719,Hertfordshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,61.84369538935642,216.326872833538,562.3303644180421
44720,Essex,2011,Both,1 to 4,Discontinued breastfeeding,9.469771396195311,74.8725514172872,258.3938986955635
44720,Essex,2011,Both,Late Neonatal,Non-exclusive breastfeeding,8.247427731822759,24.029082248974962,55.700520585079246
44720,Essex,2011,Both,Post Neonatal,Discontinued breastfeeding,12.434144432706846,82.38655104897076,260.4330984065063
44720,Essex,2011,Both,Post Neonatal,Non-exclusive breastfeeding,67.62439446681088,240.00781697810885,629.8136281100077
44721,Cambridgeshire,2011,Both,1 to 4,Discontinued breastfeeding,3.888712076229369,32.812431713327236,116.37854585076123
44721,Cambridgeshire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.9354462129145524,10.802335013010726,23.828235641201083
44721,Cambridgeshire,2011,Both,Post Neonatal,Discontinued breastfeeding,5.855140093369843,36.570885974227515,111.53795958604631
44721,Cambridgeshire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,32.45855287463134,107.83165169252952,272.5146059655374
44722,Thurrock,2011,Both,1 to 4,Discontinued breastfeeding,1.3822710402226484,11.234569215768762,39.207449210496335
44722,Thurrock,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.061787699940121,3.4482595532480924,8.518096863482775
44722,Thurrock,2011,Both,Post Neonatal,Discontinued breastfeeding,1.8173809129331215,12.071956603415936,39.26235667530356
44722,Thurrock,2011,Both,Post Neonatal,Non-exclusive breastfeeding,9.484298711705444,35.10749230504336,94.96664672664453
44723,Norfolk,2011,Both,1 to 4,Discontinued breastfeeding,5.329505004965621,42.30539371123249,147.0476396790293
44723,Norfolk,2011,Both,Late Neonatal,Non-exclusive breastfeeding,5.057435292923072,13.84492173170503,30.945135713282674
44723,Norfolk,2011,Both,Post Neonatal,Discontinued breastfeeding,8.117158984318868,47.11243143171787,142.3164409969115
44723,Norfolk,2011,Both,Post Neonatal,Non-exclusive breastfeeding,43.043537139794296,137.11822335929753,339.9381848334817
44724,Southend-on-Sea,2011,Both,1 to 4,Discontinued breastfeeding,1.2454008990461785,10.64269864600272,37.75283644731007
44724,Southend-on-Sea,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.1188860161808687,3.1803345554364513,7.28942408844178
44724,Southend-on-Sea,2011,Both,Post Neonatal,Discontinued breastfeeding,1.500447174206797,11.376890920522156,38.12813418858402
44724,Southend-on-Sea,2011,Both,Post Neonatal,Non-exclusive breastfeeding,8.025389219466591,32.80260826012169,91.87460590915164
44725,Peterborough,2011,Both,1 to 4,Discontinued breastfeeding,1.6395597793682082,12.682102588229585,43.45985271729968
44725,Peterborough,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.6732474952321317,4.583036958058868,10.187572569199183
44725,Peterborough,2011,Both,Post Neonatal,Discontinued breastfeeding,2.540584465746087,15.060470038210932,45.19621077690387
44725,Peterborough,2011,Both,Post Neonatal,Non-exclusive breastfeeding,13.816521948309125,44.65992861019996,111.07297914318292
44726,Luton,2011,Both,1 to 4,Discontinued breastfeeding,2.074111328223226,14.259870222031472,46.8507097005698
44726,Luton,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.9593348508446367,5.11556711210642,11.051487126456047
44726,Luton,2011,Both,Post Neonatal,Discontinued breastfeeding,2.904024930756717,17.39896512242677,53.392980159937295
44726,Luton,2011,Both,Post Neonatal,Non-exclusive breastfeeding,15.665477021804907,51.26890661359022,130.47824822864908
44727,Richmond upon Thames,2011,Both,1 to 4,Discontinued breastfeeding,1.3588773660561186,12.268419459854217,45.793806316261794
44727,Richmond upon Thames,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.2105191961967583,3.913804293889363,9.685350507949561
44727,Richmond upon Thames,2011,Both,Post Neonatal,Discontinued breastfeeding,1.9878072864462586,14.080425196009593,47.182377676035976
44727,Richmond upon Thames,2011,Both,Post Neonatal,Non-exclusive breastfeeding,10.208345759648342,39.65655231194937,109.72243728068865
44728,Kensington and Chelsea,2011,Both,1 to 4,Discontinued breastfeeding,0.9012966134465723,7.606890528313191,27.424493669796256
44728,Kensington and Chelsea,2011,Both,Late Neonatal,Non-exclusive breastfeeding,0.8768397777214253,2.7391726476774925,6.627504563209037
44728,Kensington and Chelsea,2011,Both,Post Neonatal,Discontinued breastfeeding,1.3747352803938029,9.574337171612115,31.469021302638765
44728,Kensington and Chelsea,2011,Both,Post Neonatal,Non-exclusive breastfeeding,7.23858654432705,28.16986509052608,79.01833519972021
44729,Barnet,2011,Both,1 to 4,Discontinued breastfeeding,3.022559408099771,22.530172859386727,76.98120126475787
44729,Barnet,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.53795757857823,7.531077470382415,17.64335944240244
44729,Barnet,2011,Both,Post Neonatal,Discontinued breastfeeding,4.0773803084770535,25.548400903325675,78.94684622918541
44729,Barnet,2011,Both,Post Neonatal,Non-exclusive breastfeeding,23.25764841229649,75.36505957526461,190.1862889084698
44730,Westminster,2011,Both,1 to 4,Discontinued breastfeeding,1.2827217254701069,10.452937942276607,36.82761438385828
44730,Westminster,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.3508034909924853,3.84541839457064,8.711243674440384
44730,Westminster,2011,Both,Post Neonatal,Discontinued breastfeeding,2.0779625280149143,13.003134515027002,39.805485343575604
44730,Westminster,2011,Both,Post Neonatal,Non-exclusive breastfeeding,11.776690738830217,38.30848545184559,96.59852970254897
44731,Bromley,2011,Both,1 to 4,Discontinued breastfeeding,2.1670512959424832,18.460779166932376,66.83379708989861
44731,Bromley,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.9324516067741357,5.759420700236547,13.633562809656372
44731,Bromley,2011,Both,Post Neonatal,Discontinued breastfeeding,2.8073251367509036,20.182359490608604,67.09357147727718
44731,Bromley,2011,Both,Post Neonatal,Non-exclusive breastfeeding,14.530804619562982,60.440989590273105,173.74284185091722
44732,Bexley,2011,Both,1 to 4,Discontinued breastfeeding,1.8077170406559797,14.003972514523856,48.99373147803705
44732,Bexley,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.3558949299563128,4.37278929972254,10.76068200566133
44732,Bexley,2011,Both,Post Neonatal,Discontinued breastfeeding,2.2757608982269537,14.923962350747013,47.28086126815657
44732,Bexley,2011,Both,Post Neonatal,Non-exclusive breastfeeding,12.641726644875869,43.69404858361608,113.52214832802376
44733,Redbridge,2011,Both,1 to 4,Discontinued breastfeeding,2.504028621003867,19.134633241476422,65.24593632821637
44733,Redbridge,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.382248716592689,6.626493173964282,14.870340431820315
44733,Redbridge,2011,Both,Post Neonatal,Discontinued breastfeeding,3.4865961651088453,22.36240086725517,70.78414241609508
44733,Redbridge,2011,Both,Post Neonatal,Non-exclusive breastfeeding,19.028998167682435,66.1852108352184,173.12442133245267
44734,Merton,2011,Both,1 to 4,Discontinued breastfeeding,1.5264886607563377,14.23202738891191,54.83815831603498
44734,Merton,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.5822492713212546,4.645580953711143,10.746067117159177
44734,Merton,2011,Both,Post Neonatal,Discontinued breastfeeding,2.6404115782770474,15.785606862565656,48.05730327562966
44734,Merton,2011,Both,Post Neonatal,Non-exclusive breastfeeding,14.516164256799772,46.0453770716675,114.45431669462668
44735,Brent,2011,Both,1 to 4,Discontinued breastfeeding,2.426495320584252,20.71439647938653,75.05374515109828
44735,Brent,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.6074030371478165,7.093377145851527,15.885229977581416
44735,Brent,2011,Both,Post Neonatal,Discontinued breastfeeding,3.6178377770738503,24.09874742297132,75.77275615555861
44735,Brent,2011,Both,Post Neonatal,Non-exclusive breastfeeding,20.296304646069586,69.63292851090033,178.541575212474
44736,Hillingdon,2011,Both,1 to 4,Discontinued breastfeeding,2.1234531311537705,17.379824369931676,61.665084975764714
44736,Hillingdon,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.3001074145354092,6.208991141100963,13.66286907684648
44736,Hillingdon,2011,Both,Post Neonatal,Discontinued breastfeeding,3.4762404220845413,20.3804786875035,60.649943543427106
44736,Hillingdon,2011,Both,Post Neonatal,Non-exclusive breastfeeding,19.480615859895057,60.583293329788326,147.76670033838727
44737,Havering,2011,Both,1 to 4,Discontinued breastfeeding,1.6751955178149844,12.611805943364903,43.145108523017214
44737,Havering,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.431137284855164,4.059619626437399,9.24639036100508
44737,Havering,2011,Both,Post Neonatal,Discontinued breastfeeding,1.9520594006278356,14.131207980005174,46.53562226759812
44737,Havering,2011,Both,Post Neonatal,Non-exclusive breastfeeding,10.748581759096743,42.57424099358026,119.424250136862
44738,Kingston upon Thames,2011,Both,1 to 4,Discontinued breastfeeding,1.179209521905659,9.806254716214031,36.277765084067056
44738,Kingston upon Thames,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.1267618915735533,3.222971723129933,7.339775812956081
44738,Kingston upon Thames,2011,Both,Post Neonatal,Discontinued breastfeeding,1.6756977011179004,11.436169385453521,37.15941206068928
44738,Kingston upon Thames,2011,Both,Post Neonatal,Non-exclusive breastfeeding,8.955810360268675,32.68840610845479,87.40854871080899
44739,Sutton,2011,Both,1 to 4,Discontinued breastfeeding,1.2157147560553077,12.421942854600095,48.62382009950519
44739,Sutton,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.277664822014172,3.710567212640706,8.576456583284532
