measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),542,Maine,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,4.162083765883818,7.658050826717171,1.4219851534211374
2,DALYs (Disability-Adjusted Life Years),542,Maine,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,3.5611510533859363,6.888753480308039,1.1115781044291513
2,DALYs (Disability-Adjusted Life Years),35459,Tokushima,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,2.2498665040392516,3.452676214175963,1.338871200841496
2,DALYs (Disability-Adjusted Life Years),35459,Tokushima,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,7.339387612969025,11.871948797499796,4.120264398718578
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,1.3523507684157612,1.957602018864545,0.9216812777835236
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,10.097945967015935,13.810609893388254,7.000018087905926
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,2.90833624177097,5.262144328809897,0.9946263621153748
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,3.893713615114497,7.461101552914836,1.3517311758020956
2,DALYs (Disability-Adjusted Life Years),35462,Kōchi,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.6964277956413714,1.0530460684725802,0.4469626886393715
2,DALYs (Disability-Adjusted Life Years),35462,Kōchi,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,3.6452400469890383,5.840613426873089,2.1780656569800403
2,DALYs (Disability-Adjusted Life Years),35462,Kōchi,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.49883162190252883,1.0715715468546276,0.14018381840127808
2,DALYs (Disability-Adjusted Life Years),35462,Kōchi,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.6842056982003589,1.3120305439787585,0.22311183904311846
2,DALYs (Disability-Adjusted Life Years),573,Wyoming,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,2.632842661126062,4.043641839605836,1.5601425684687247
2,DALYs (Disability-Adjusted Life Years),573,Wyoming,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,9.526336875529383,14.128823802984373,6.117877564186876
2,DALYs (Disability-Adjusted Life Years),4618,North East England,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,6.0010477634424095,8.17735478611158,4.272456506647118
2,DALYs (Disability-Adjusted Life Years),4618,North East England,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,46.85623072878216,69.91718720951992,28.99123147979929
2,DALYs (Disability-Adjusted Life Years),4618,North East England,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,15.867269380768974,29.292958970866167,5.380993907953628
2,DALYs (Disability-Adjusted Life Years),4618,North East England,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,14.086651917781383,28.238880153878473,4.480283444770209
2,DALYs (Disability-Adjusted Life Years),35463,Fukuoka,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,3.611369413412876,5.112837166479068,2.4065334283980886
2,DALYs (Disability-Adjusted Life Years),35463,Fukuoka,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,27.957386898538974,43.618612992350144,17.544253990399017
2,DALYs (Disability-Adjusted Life Years),35463,Fukuoka,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,3.827032565696963,8.197770396036443,1.0968946317486052
2,DALYs (Disability-Adjusted Life Years),35463,Fukuoka,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,5.325868747804435,10.110668858565187,1.770509093426042
2,DALYs (Disability-Adjusted Life Years),35461,Ehime,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,2.2972736213996594,3.8534339626206693,1.2099516605984533
2,DALYs (Disability-Adjusted Life Years),35461,Ehime,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,7.5109194873648555,11.525444497893659,4.421814355191554
2,DALYs (Disability-Adjusted Life Years),35462,Kōchi,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,1.6462269871377826,2.5850572462655643,0.9587439912099054
2,DALYs (Disability-Adjusted Life Years),35462,Kōchi,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,5.012568114566596,8.05203332010863,2.829715281895442
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,23.737956015917653,34.148314346390876,15.94225118471329
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,91.45847801312742,132.71540423903005,59.919646280739535
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,52.33396948870469,71.06850271933597,36.66226967338033
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,274.7502598379237,402.27419624350273,177.33091231223418
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,79.99915223999297,146.36902169491555,26.799283487604338
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,148.60454714665474,285.71582486656104,48.665064803743654
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,6.073981132181782,8.81983487942929,3.954932385272784
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,41.87040266555376,59.46029557888823,28.476419487834477
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,12.118247186214811,22.27425195106195,4.387517664170063
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,17.620158640551804,34.15141098225316,5.853968000610528
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,27.06997605284697,36.75929246147276,18.81444119758891
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,164.73136998837748,229.33141751409028,111.99780200389867
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,47.62860388101189,87.47647246416633,16.230852598581503
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,74.0995288095915,142.42184281668705,24.40575611378649
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,12.004635613759945,16.398821251627822,8.360206786120555
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,75.56387850044196,104.47447091126638,51.32531630055139
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,21.967075983315702,40.15369611322755,7.805365813217705
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,28.089394904377833,53.81897866613509,8.96315758526046
2,DALYs (Disability-Adjusted Life Years),4626,South West England,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,12.666839260732663,16.956394245948772,9.204528651603873
2,DALYs (Disability-Adjusted Life Years),4626,South West England,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,94.51861213657519,140.90530261712115,58.82031318050968
2,DALYs (Disability-Adjusted Life Years),4626,South West England,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,31.899895303450084,57.82681820568296,10.847607883522214
2,DALYs (Disability-Adjusted Life Years),4626,South West England,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,26.975450884347364,54.765905505593665,8.66147928047439
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,2.7519315335000725,4.1265932277824104,1.714482670927471
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,9.96104805019458,15.390697585555179,5.998361214023624
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,20.77527188972995,30.56031500557752,13.512100340640007
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,80.87175867599167,121.40402634715909,50.932124691729115
2,DALYs (Disability-Adjusted Life Years),4636,Wales,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,8.940599515634238,12.230525782852135,6.318601547306733
2,DALYs (Disability-Adjusted Life Years),4636,Wales,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,80.82389314359203,117.63990575031825,53.04320222876368
2,DALYs (Disability-Adjusted Life Years),4636,Wales,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,27.262690617680708,49.78034634818666,9.050634857893433
2,DALYs (Disability-Adjusted Life Years),4636,Wales,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,17.938833873793747,35.65021812797594,5.834409971046264
2,DALYs (Disability-Adjusted Life Years),35464,Saga,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.6763999354796117,1.031275363893407,0.41846140805248344
2,DALYs (Disability-Adjusted Life Years),35464,Saga,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,4.425631943843077,6.591993647171074,2.7345978530925965
2,DALYs (Disability-Adjusted Life Years),35464,Saga,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.6089064781253116,1.3194637130213165,0.18145294794655922
2,DALYs (Disability-Adjusted Life Years),35464,Saga,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.7598887075442549,1.4852663629891067,0.24833326943506542
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,5.4128165936118515,8.114616064938382,3.390408252572202
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,30.53456229500543,43.56338931278603,20.362384176640177
2,DALYs (Disability-Adjusted Life Years),4625,South East England,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,22.605842975371157,30.038042977286487,16.309451703402395
2,DALYs (Disability-Adjusted Life Years),4625,South East England,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,167.72423120071147,249.947214494682,103.93691931609595
2,DALYs (Disability-Adjusted Life Years),4625,South East England,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,56.81510770977497,105.78166243769617,19.89644396749305
2,DALYs (Disability-Adjusted Life Years),4625,South East England,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,47.91082413079413,96.15598188349487,14.673353168445216
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,108.28958146130756,152.60856144210666,73.58779274115392
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,469.58581333472506,660.3654118910835,309.87008332060543
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,1.032453732300608,1.4490662695832628,0.6885243920284351
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,8.166462852272039,11.376917157923481,5.689555770064016
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,2.3215222264203286,4.1302296536426875,0.8372396840308214
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,2.1710901295425087,4.191690787565262,0.7103875560049301
2,DALYs (Disability-Adjusted Life Years),4646,Campeche,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,48.06070209308907,71.10506922027186,31.031070462594425
2,DALYs (Disability-Adjusted Life Years),4646,Campeche,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,219.56296816681413,311.9949725828099,142.19615560044997
2,DALYs (Disability-Adjusted Life Years),4646,Campeche,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,33.78713581369376,69.44283265917997,9.912362062460273
2,DALYs (Disability-Adjusted Life Years),4646,Campeche,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,15.762578179490253,32.381765061989505,4.683053782230654
2,DALYs (Disability-Adjusted Life Years),536,Illinois,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,20.269403453035586,27.669522263403763,14.203000856277969
2,DALYs (Disability-Adjusted Life Years),536,Illinois,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,105.6998056506374,145.5449089694978,71.11471798031009
2,DALYs (Disability-Adjusted Life Years),536,Illinois,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,30.651806644288957,55.06671961320782,10.640037847087076
2,DALYs (Disability-Adjusted Life Years),536,Illinois,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,42.8882924014811,82.75021029473626,13.984899647587604
2,DALYs (Disability-Adjusted Life Years),565,Tennessee,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,35.455151293649116,50.71345584037636,23.461561138534396
2,DALYs (Disability-Adjusted Life Years),565,Tennessee,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,174.40282061354938,251.48136228992948,113.00196944633727
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,1.8676248863418643,2.7645621837648657,1.2010295610383397
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,16.811579559353056,23.1516717256063,11.382831361925971
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,4.863595617322965,8.99087399918078,1.7386737471281424
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,4.54205138970299,8.53701950231031,1.4984507197156636
2,DALYs (Disability-Adjusted Life Years),4619,North West England,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,19.189016272492143,25.91037344314546,13.941672041676394
2,DALYs (Disability-Adjusted Life Years),4619,North West England,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,143.88990424521347,211.28092990049043,91.9410135988795
2,DALYs (Disability-Adjusted Life Years),4619,North West England,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,48.585859162254565,87.66589129527303,17.197207104957727
2,DALYs (Disability-Adjusted Life Years),4619,North West England,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,40.293168792819294,81.9074735412586,13.186286757546881
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,17.03950881061521,22.316713986140005,12.621477466704958
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,126.10684161284163,180.0550365624242,83.9505383959901
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,42.56763923220178,76.49116912604855,14.939504421248197
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,32.77686973426196,65.6724050824771,10.50648626516351
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,8.771827364509,11.871050028514135,6.101602248557451
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,55.13392271392665,76.77940628031342,38.03957906207167
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,15.829454881900773,29.39367444819509,5.286389929652502
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,18.27425379924506,35.05362221689458,5.917365969049125
2,DALYs (Disability-Adjusted Life Years),4643,Aguascalientes,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,77.03137507935953,112.74528002293675,47.58362979853747
2,DALYs (Disability-Adjusted Life Years),4643,Aguascalientes,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,173.17735626816128,281.1357563828399,97.33741493811223
2,DALYs (Disability-Adjusted Life Years),4618,North East England,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,8.21060625074914,11.510886564041193,5.403560666351651
2,DALYs (Disability-Adjusted Life Years),4618,North East England,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,25.9784889396224,37.57370849012732,16.43019086305407
2,DALYs (Disability-Adjusted Life Years),4643,Aguascalientes,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,35.826899113936186,49.52378079725364,25.339562137778056
2,DALYs (Disability-Adjusted Life Years),4643,Aguascalientes,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,264.27068466602157,423.79581031639685,153.1214587432681
2,DALYs (Disability-Adjusted Life Years),4643,Aguascalientes,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,40.44844544074709,85.7808324142145,11.368559614093169
2,DALYs (Disability-Adjusted Life Years),4643,Aguascalientes,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,22.578177285638223,46.00960490075883,6.9422572706742915
2,DALYs (Disability-Adjusted Life Years),4651,Mexico City,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,937.6389739762633,1403.6831863741381,567.9948131912367
2,DALYs (Disability-Adjusted Life Years),4651,Mexico City,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,3147.044435001838,5243.314563206526,1749.5864363009373
2,DALYs (Disability-Adjusted Life Years),4652,Durango,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,152.0345692088924,245.5735048259894,85.49465242376876
2,DALYs (Disability-Adjusted Life Years),4652,Durango,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,370.5320630049213,628.6752932056875,200.5421366353887
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,16.648509974056505,24.805535931642623,10.240449133429482
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,49.6567233947601,71.52595819703679,31.795512654696005
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,14.868944874173497,20.661118549366623,10.273490727053822
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,86.68828691927057,121.56653962512931,59.86835633642906
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,24.998285592159718,45.32767746953923,8.687698743864898
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,42.618461617633415,83.25386479752336,14.195231218267645
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,14.288375349814054,19.091571617653074,10.338739912130764
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,106.5730484772237,158.54079286902441,66.8840131142783
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,35.84505896528296,66.07388789053518,12.398690948170975
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,30.21024906540628,60.947220536226965,9.69535789745461
2,DALYs (Disability-Adjusted Life Years),4653,Guanajuato,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,507.1060162042626,729.7419095299949,313.7245513025979
2,DALYs (Disability-Adjusted Life Years),4653,Guanajuato,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,1332.118336498209,2217.788282699005,707.2357062697039
2,DALYs (Disability-Adjusted Life Years),4655,Hidalgo,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,74.46381801730489,106.22600241663315,51.56904275654094
2,DALYs (Disability-Adjusted Life Years),4655,Hidalgo,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,489.0415004895824,761.4716439584333,296.6721278236508
2,DALYs (Disability-Adjusted Life Years),4655,Hidalgo,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,75.92045827354241,156.38436881336347,22.146580979769325
2,DALYs (Disability-Adjusted Life Years),4655,Hidalgo,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,54.35123549087338,107.68084109634493,17.115173371340102
2,DALYs (Disability-Adjusted Life Years),536,Illinois,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,53.16092158583194,76.67581448143874,33.820975040625505
2,DALYs (Disability-Adjusted Life Years),536,Illinois,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,208.6501633749719,291.5639555423269,140.35329512983682
2,DALYs (Disability-Adjusted Life Years),538,Iowa,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,4.0765096608006255,5.626325802669435,2.8844708982254446
2,DALYs (Disability-Adjusted Life Years),538,Iowa,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,29.888106839021013,41.20709839418333,19.98076219300686
2,DALYs (Disability-Adjusted Life Years),538,Iowa,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,8.623936501220296,15.66707066124357,2.9157798190353743
2,DALYs (Disability-Adjusted Life Years),538,Iowa,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,10.08513936305485,19.263973216998334,3.3316524067189888
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,24.79713195844832,34.76283813178552,16.793328838188515
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,78.90578357416065,114.70937065199256,50.11230117195759
